id,Csharp,Dsharp,Z,Fsharp,Gsharp,Asharp,C,D,E,F,G,A,B,timestamp,chord,espId
5220,0,1,1,0,0,0,1,1,0,0,0,0,0,2025-08-07 11:33:01,1,mega
5221,0,1,1,0,0,0,1,1,0,0,0,1,0,2025-08-07 11:33:01,1,mega
5222,0,1,1,0,0,0,1,1,0,0,0,0,0,2025-08-07 11:33:02,1,mega
5223,0,0,1,0,0,0,1,1,0,0,0,1,0,2025-08-07 11:33:02,1,mega
5224,0,0,1,0,1,0,1,1,0,0,0,0,0,2025-08-07 11:33:02,1,mega
5225,0,0,1,0,0,0,1,1,0,0,0,1,0,2025-08-07 11:33:02,1,mega
5226,0,0,1,0,1,0,1,1,0,0,0,0,0,2025-08-07 11:33:02,1,mega
5227,0,0,1,0,0,0,1,1,0,0,0,1,0,2025-08-07 11:33:03,1,mega
5228,0,0,1,0,1,0,1,1,0,0,0,1,1,2025-08-07 11:33:03,1,mega
5229,0,0,1,0,1,0,1,1,0,0,0,0,0,2025-08-07 11:33:03,1,mega
5230,0,1,1,0,0,0,1,1,0,0,0,0,0,2025-08-07 11:33:03,1,mega
5231,0,0,1,0,0,0,1,1,0,1,0,1,0,2025-08-07 11:33:03,1,mega
5232,0,0,1,0,0,0,1,1,0,1,0,0,0,2025-08-07 11:33:03,1,mega
5233,0,0,1,0,1,0,1,1,0,0,0,0,0,2025-08-07 11:33:04,1,mega
5234,0,0,1,0,1,0,1,0,0,0,0,0,0,2025-08-07 11:33:04,1,mega
5235,0,0,1,0,1,0,1,0,0,0,1,0,0,2025-08-07 11:33:05,1,mega
5236,0,0,1,0,1,0,1,0,0,0,1,1,0,2025-08-07 11:33:05,1,mega
5237,0,0,1,0,0,0,1,0,0,1,0,0,0,2025-08-07 11:33:05,1,mega
5238,0,0,1,0,0,0,1,1,0,1,0,0,0,2025-08-07 11:33:05,1,mega
5239,0,0,1,0,0,0,1,0,0,1,0,0,0,2025-08-07 11:33:05,1,mega
5240,0,0,1,0,0,0,1,1,0,1,0,0,0,2025-08-07 11:33:05,1,mega
5241,0,0,1,0,0,0,1,0,0,1,1,0,0,2025-08-07 11:33:06,1,mega
5242,0,0,1,0,0,0,1,0,0,1,1,1,0,2025-08-07 11:33:06,1,mega
5243,0,0,1,0,0,0,1,0,0,1,0,1,0,2025-08-07 11:33:06,1,mega
5244,0,0,1,0,0,0,1,0,0,1,0,0,0,2025-08-07 11:33:06,1,mega
5245,0,0,1,0,0,0,1,1,0,1,0,0,0,2025-08-07 11:33:06,1,mega
5246,0,0,1,0,0,0,1,0,0,1,0,0,0,2025-08-07 11:33:06,1,mega
5247,0,0,1,0,0,0,1,0,0,1,1,0,0,2025-08-07 11:33:07,1,mega
5248,0,0,1,0,0,0,1,0,0,1,1,1,0,2025-08-07 11:33:07,1,mega
5249,0,0,1,0,0,0,1,0,0,1,0,1,0,2025-08-07 11:33:07,1,mega
5250,0,0,1,0,0,0,1,1,0,1,0,0,0,2025-08-07 11:33:07,1,mega
5251,0,0,1,0,0,0,1,1,0,1,0,1,0,2025-08-07 11:33:07,1,mega
5252,0,0,1,0,0,0,1,0,0,1,0,0,0,2025-08-07 11:33:07,1,mega
5253,0,0,1,0,0,1,1,1,0,0,0,0,0,2025-08-07 11:33:10,1,mega
5254,0,1,1,0,0,0,1,1,0,0,0,0,0,2025-08-07 11:33:11,1,mega
5255,0,1,1,0,0,0,1,0,0,0,0,1,0,2025-08-07 11:33:11,1,mega
5256,0,1,1,0,0,0,1,1,0,0,0,0,0,2025-08-07 11:33:11,1,mega
5257,0,1,1,0,0,0,1,0,0,0,0,1,0,2025-08-07 11:33:11,1,mega
5258,0,1,1,0,0,0,1,0,0,0,0,0,0,2025-08-07 11:33:11,1,mega
5259,0,1,1,0,0,0,1,1,0,0,0,0,0,2025-08-07 11:33:12,1,mega
5260,0,0,1,0,0,0,1,1,0,0,0,1,0,2025-08-07 11:33:12,1,mega
5261,0,0,1,0,0,0,1,0,0,0,0,1,0,2025-08-07 11:33:12,1,mega
5262,0,0,1,0,0,0,1,1,0,0,0,1,0,2025-08-07 11:33:12,1,mega
5263,0,0,1,0,0,0,1,1,0,0,1,0,0,2025-08-07 11:33:13,1,mega
5264,0,0,1,0,0,0,1,1,0,0,0,0,0,2025-08-07 11:33:13,1,mega
5265,0,0,1,0,0,0,1,1,0,0,0,1,0,2025-08-07 11:33:13,1,mega
5266,0,0,1,0,0,0,1,1,0,0,0,0,0,2025-08-07 11:33:14,1,mega
5267,0,0,1,0,0,0,1,1,0,0,0,1,0,2025-08-07 11:33:16,1,mega
5268,0,0,1,0,0,0,1,1,0,0,0,0,0,2025-08-07 11:33:16,1,mega
5269,0,0,1,0,0,0,1,1,0,0,1,0,0,2025-08-07 11:33:16,1,mega
5270,0,0,1,0,0,0,1,1,0,0,0,1,0,2025-08-07 11:33:16,1,mega
5271,0,0,1,0,0,0,1,1,0,0,0,0,0,2025-08-07 11:33:16,1,mega
5272,0,0,1,0,0,0,1,1,0,0,0,1,0,2025-08-07 11:33:17,1,mega
5273,0,0,1,0,0,0,1,1,0,0,1,1,0,2025-08-07 11:33:17,1,mega
5274,0,0,1,0,0,0,1,1,0,0,0,0,0,2025-08-07 11:33:17,1,mega
5275,0,0,1,0,0,0,1,1,0,0,0,1,0,2025-08-07 11:33:17,1,mega
5276,0,0,1,0,0,0,1,1,0,0,0,0,0,2025-08-07 11:33:18,1,mega
5277,0,0,1,0,0,0,1,1,0,0,0,1,0,2025-08-07 11:33:18,1,mega
5278,0,0,1,0,0,0,1,1,0,0,0,1,1,2025-08-07 11:33:18,1,mega
5279,0,0,1,0,0,0,1,1,0,0,0,0,0,2025-08-07 11:33:19,1,mega
5280,0,0,1,0,0,0,1,1,0,0,0,1,0,2025-08-07 11:33:19,1,mega
5281,0,0,1,0,0,0,1,1,0,0,0,0,0,2025-08-07 11:33:19,1,mega
5282,0,0,1,0,0,0,1,1,0,0,0,1,0,2025-08-07 11:33:20,1,mega
5283,0,0,1,0,0,0,1,1,0,0,0,0,0,2025-08-07 11:33:20,1,mega
5284,0,0,1,0,0,0,1,1,0,0,0,1,0,2025-08-07 11:33:20,1,mega
5285,0,0,1,0,0,0,1,1,0,0,0,0,0,2025-08-07 11:33:20,1,mega
5286,0,0,1,0,0,0,1,1,0,0,0,1,0,2025-08-07 11:33:20,1,mega
5287,0,0,1,0,0,0,1,1,0,0,0,0,0,2025-08-07 11:33:21,1,mega
5288,0,0,1,0,0,0,1,1,0,0,0,1,0,2025-08-07 11:33:21,1,mega
5289,0,0,1,0,0,0,1,1,0,0,0,0,0,2025-08-07 11:33:21,1,mega
5290,0,0,1,0,0,0,1,0,0,0,0,1,0,2025-08-07 11:33:21,1,mega
5291,0,0,1,0,0,0,1,0,0,0,0,1,1,2025-08-07 11:33:21,1,mega
5292,0,0,1,0,0,0,1,0,0,0,0,1,0,2025-08-07 11:33:22,1,mega
5293,0,0,1,0,0,0,1,0,1,0,0,0,1,2025-08-07 11:33:22,1,mega
5294,0,0,1,0,0,0,1,0,1,0,0,0,0,2025-08-07 11:33:22,1,mega
5295,0,0,1,0,0,0,1,0,1,0,1,0,0,2025-08-07 11:33:22,1,mega
5296,0,0,1,0,0,0,1,0,0,0,1,0,0,2025-08-07 11:33:22,1,mega
5297,0,0,1,0,0,0,1,1,0,0,0,0,0,2025-08-07 11:33:22,1,mega
5298,0,0,1,0,0,0,1,1,0,0,1,0,0,2025-08-07 11:33:23,1,mega
5299,0,0,1,0,0,0,1,1,0,0,1,0,1,2025-08-07 11:33:23,1,mega
5300,1,0,1,0,0,0,1,1,0,0,0,0,0,2025-08-07 11:33:23,1,mega
5301,0,0,1,0,1,0,1,1,0,0,1,0,0,2025-08-07 11:33:23,1,mega
5302,1,0,1,0,1,0,1,0,0,0,1,0,0,2025-08-07 11:33:23,1,mega
5303,1,0,1,0,1,0,1,0,0,0,0,0,0,2025-08-07 11:33:23,1,mega
5304,1,0,1,0,1,0,1,0,0,0,0,0,1,2025-08-07 11:33:24,1,mega
5305,1,0,1,0,1,0,1,0,0,0,0,0,0,2025-08-07 11:33:24,1,mega
5306,1,0,1,0,1,0,1,0,0,0,1,0,0,2025-08-07 11:33:25,1,mega
5307,1,0,1,0,0,0,1,0,0,0,0,1,0,2025-08-07 11:33:25,1,mega
5308,1,0,1,0,1,0,1,0,0,0,0,0,0,2025-08-07 11:33:25,1,mega
5309,1,0,1,0,1,0,1,0,1,0,0,0,0,2025-08-07 11:33:25,1,mega
5310,1,0,1,0,1,0,1,1,1,0,0,0,0,2025-08-07 11:33:26,1,mega
5311,1,0,1,0,1,0,1,0,1,0,0,1,0,2025-08-07 11:33:26,1,mega
5312,1,0,1,0,1,0,1,0,1,0,0,0,0,2025-08-07 11:33:26,1,mega
5313,1,1,1,0,1,0,1,0,1,0,0,0,0,2025-08-07 11:33:27,1,mega
5314,1,1,1,0,1,0,1,0,0,0,0,0,1,2025-08-07 11:33:27,1,mega
5315,1,1,1,0,1,0,1,0,0,0,1,0,0,2025-08-07 11:33:27,1,mega
5316,1,0,1,0,1,0,1,0,0,0,1,1,0,2025-08-07 11:33:27,1,mega
5317,0,0,1,0,1,0,1,1,0,0,1,1,0,2025-08-07 11:33:28,1,mega
5318,1,0,1,0,0,0,1,0,0,0,1,1,0,2025-08-07 11:33:28,1,mega
5319,1,0,1,0,0,0,1,1,0,0,1,0,0,2025-08-07 11:33:29,1,mega
5320,0,0,1,0,1,0,1,1,0,0,1,0,0,2025-08-07 11:33:29,1,mega
5321,0,0,1,0,0,0,1,1,0,0,1,0,0,2025-08-07 11:33:29,1,mega
5322,0,0,1,0,0,0,1,1,0,0,1,1,0,2025-08-07 11:33:30,1,mega
5323,0,0,1,0,0,0,1,1,0,0,0,1,0,2025-08-07 11:33:31,1,mega
5324,1,0,1,0,0,0,1,1,0,0,0,1,0,2025-08-07 11:33:31,1,mega
5325,1,0,1,0,0,0,1,0,0,0,0,1,0,2025-08-07 11:33:31,1,mega
5326,0,0,1,0,0,0,1,1,0,0,1,1,0,2025-08-07 11:33:31,1,mega
5327,0,1,1,0,0,0,1,1,0,0,1,1,0,2025-08-07 11:33:32,1,mega
5328,0,0,1,0,0,0,1,1,1,0,1,1,0,2025-08-07 11:33:32,1,mega
5329,0,0,1,0,0,1,1,1,0,0,1,1,0,2025-08-07 11:33:32,1,mega
5330,0,1,1,0,0,0,1,1,0,0,1,1,0,2025-08-07 11:33:32,1,mega
5331,0,0,1,0,0,0,1,1,0,0,1,1,0,2025-08-07 11:33:33,1,mega
5332,0,0,1,0,1,0,1,1,0,0,1,1,0,2025-08-07 11:33:33,1,mega
5333,0,0,1,0,0,0,1,1,0,0,1,1,0,2025-08-07 11:33:33,1,mega
5334,1,0,1,0,0,0,1,0,0,0,1,1,0,2025-08-07 11:33:33,1,mega
5335,1,0,1,0,0,0,1,1,1,0,1,1,0,2025-08-07 11:33:33,1,mega
5336,0,0,1,0,0,0,1,1,1,0,0,1,0,2025-08-07 11:33:33,1,mega
5337,0,0,1,0,0,1,1,1,0,0,0,1,0,2025-08-07 11:33:33,1,mega
5338,0,0,1,0,0,0,1,1,1,0,0,1,0,2025-08-07 11:33:34,1,mega
5339,0,0,1,0,0,0,1,1,1,0,0,0,0,2025-08-07 11:33:34,1,mega
5340,0,0,1,0,0,0,1,1,1,0,0,1,0,2025-08-07 11:33:35,1,mega
5341,0,0,1,0,0,0,1,1,0,0,0,1,1,2025-08-07 11:33:35,1,mega
5342,0,0,1,0,0,0,1,1,1,0,0,1,0,2025-08-07 11:33:35,1,mega
5343,0,0,1,0,0,1,1,0,0,0,1,1,0,2025-08-07 11:33:35,1,mega
5344,0,0,1,0,0,0,1,1,1,0,0,1,0,2025-08-07 11:33:35,1,mega
5345,0,0,1,0,0,0,1,0,1,0,0,1,0,2025-08-07 11:33:35,1,mega
5346,0,0,1,0,0,0,1,0,1,0,1,1,0,2025-08-07 11:33:36,1,mega
5347,0,0,1,0,1,0,1,0,0,0,0,0,1,2025-08-07 11:33:36,1,mega
5348,0,0,1,0,1,0,1,0,1,0,0,0,0,2025-08-07 11:33:36,1,mega
5349,0,0,1,0,1,0,1,0,0,0,0,1,0,2025-08-07 11:33:36,1,mega
5350,0,0,1,0,0,0,1,1,0,1,1,1,0,2025-08-07 11:33:37,1,mega
5351,0,0,1,0,0,0,1,1,0,1,1,0,0,2025-08-07 11:33:37,1,mega
5352,0,0,1,0,0,0,1,1,0,1,0,1,0,2025-08-07 11:33:37,1,mega
5353,0,0,1,0,0,0,1,1,0,1,1,0,0,2025-08-07 11:33:37,1,mega
5354,0,0,1,0,0,0,1,0,0,1,1,1,0,2025-08-07 11:33:37,1,mega
5355,0,0,1,0,0,0,1,0,0,1,1,0,0,2025-08-07 11:33:38,1,mega
5356,0,0,1,0,0,0,1,0,0,1,1,1,0,2025-08-07 11:33:38,1,mega
5357,0,0,1,0,0,0,1,1,1,1,0,1,0,2025-08-07 11:33:38,1,mega
5358,0,0,1,0,0,0,1,1,0,1,0,1,1,2025-08-07 11:33:38,1,mega
5359,0,0,1,0,0,0,1,0,0,1,1,1,1,2025-08-07 11:33:38,1,mega
5360,0,0,1,0,0,0,1,0,0,1,1,0,1,2025-08-07 11:33:39,1,mega
5361,0,0,1,0,0,0,1,1,0,1,0,0,1,2025-08-07 11:33:39,1,mega
5362,0,0,1,0,0,0,1,0,0,1,0,1,1,2025-08-07 11:33:39,1,mega
5363,0,0,1,0,0,0,1,0,0,1,1,1,0,2025-08-07 11:33:39,1,mega
5364,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-08-07 11:33:39,1,mega
5365,0,0,1,0,0,0,1,0,0,1,0,1,1,2025-08-07 11:33:39,1,mega
5366,0,0,1,0,0,0,1,0,1,1,0,1,0,2025-08-07 11:33:39,1,mega
5367,0,0,1,0,0,0,1,0,0,1,0,1,0,2025-08-07 11:33:40,1,mega
5368,0,0,1,0,0,1,1,0,0,0,0,1,0,2025-08-07 11:33:40,1,mega
5369,0,0,1,0,0,0,1,0,0,1,0,1,0,2025-08-07 11:33:40,1,mega
5370,0,0,1,0,0,0,1,1,0,1,0,1,0,2025-08-07 11:33:40,1,mega
5371,1,0,1,0,0,0,1,1,0,0,0,1,0,2025-08-07 11:33:41,1,mega
5372,1,0,1,0,0,0,1,1,0,0,0,0,0,2025-08-07 11:33:41,1,mega
5373,1,0,1,0,0,0,1,0,0,0,0,1,0,2025-08-07 11:33:41,1,mega
5374,1,0,1,0,0,0,1,0,0,0,1,1,0,2025-08-07 11:33:41,1,mega
5375,1,0,1,0,0,0,1,0,0,0,0,1,0,2025-08-07 11:33:41,1,mega
5376,1,0,1,0,0,0,1,1,0,0,0,1,0,2025-08-07 11:33:41,1,mega
5377,1,0,1,0,0,0,1,1,0,0,0,0,0,2025-08-07 11:33:42,1,mega
5378,1,0,1,0,0,0,1,0,0,0,0,0,0,2025-08-07 11:33:42,1,mega
5379,1,0,1,0,0,0,1,0,1,0,0,0,0,2025-08-07 11:33:42,1,mega
5380,1,0,1,0,0,0,1,1,1,0,0,0,0,2025-08-07 11:33:42,1,mega
5381,1,0,1,0,0,0,1,1,0,0,0,0,0,2025-08-07 11:33:42,1,mega
5382,1,0,1,0,0,0,1,1,1,0,0,0,0,2025-08-07 11:33:42,1,mega
5383,1,0,1,0,0,0,1,1,0,0,0,0,0,2025-08-07 11:33:42,1,mega
5384,1,0,1,0,0,0,1,0,0,0,0,0,0,2025-08-07 11:33:43,1,mega
5385,1,0,1,0,0,0,1,1,0,0,0,0,0,2025-08-07 11:33:43,1,mega
5386,0,0,1,0,0,0,1,1,0,0,0,0,0,2025-08-07 11:33:43,1,mega
5387,0,0,1,0,0,0,1,1,0,0,1,0,0,2025-08-07 11:33:43,1,mega
5388,1,0,1,0,0,0,1,0,0,0,0,0,1,2025-08-07 11:33:44,1,mega
5389,1,0,1,0,0,0,1,0,0,0,1,0,0,2025-08-07 11:33:44,1,mega
5390,1,0,1,0,0,0,1,0,0,0,0,0,1,2025-08-07 11:33:44,1,mega
5391,1,0,1,0,0,0,1,0,0,0,0,1,1,2025-08-07 11:33:44,1,mega
5392,1,0,1,0,0,0,1,0,0,0,0,0,1,2025-08-07 11:33:44,1,mega
5393,1,0,1,0,0,0,1,1,0,0,0,0,1,2025-08-07 11:33:45,1,mega
5394,1,0,1,0,0,0,1,1,0,0,1,1,0,2025-08-07 11:33:45,1,mega
5395,1,0,1,0,0,0,1,1,0,0,1,0,0,2025-08-07 11:33:45,1,mega
5396,1,0,1,0,0,0,1,0,0,0,1,0,0,2025-08-07 11:33:45,1,mega
5397,0,0,1,0,0,0,1,0,0,0,1,0,0,2025-08-07 11:33:45,1,mega
5398,0,0,1,0,0,0,1,0,0,0,1,1,0,2025-08-07 11:33:45,1,mega
5399,0,0,1,0,0,0,1,1,0,0,1,1,0,2025-08-07 11:33:45,1,mega
5400,0,0,1,0,0,0,1,1,0,0,1,0,0,2025-08-07 11:33:46,1,mega
5401,0,0,1,0,0,0,1,0,0,0,1,1,0,2025-08-07 11:33:46,1,mega
5402,0,0,1,0,0,0,1,1,0,0,1,0,0,2025-08-07 11:33:47,1,mega
5403,0,0,1,0,0,0,1,0,0,0,0,1,1,2025-08-07 11:33:47,1,mega
5404,0,0,1,0,0,0,1,0,0,0,0,0,1,2025-08-07 11:33:47,1,mega
5405,0,0,1,0,0,0,1,1,0,0,0,0,1,2025-08-07 11:33:47,1,mega
5406,0,0,1,0,0,0,1,0,0,0,0,1,1,2025-08-07 11:33:47,1,mega
5407,0,0,1,1,0,0,1,0,0,0,0,0,0,2025-08-07 11:33:48,1,mega
5408,0,0,1,1,0,0,1,0,0,0,0,1,0,2025-08-07 11:33:48,1,mega
5409,0,0,1,1,0,0,1,0,0,0,0,0,0,2025-08-07 11:33:48,1,mega
5410,0,0,1,1,0,0,1,0,0,0,0,1,0,2025-08-07 11:33:48,1,mega
5411,0,0,1,1,0,0,1,1,0,0,0,0,0,2025-08-07 11:33:48,1,mega
5412,0,0,1,1,0,0,1,0,0,0,0,1,0,2025-08-07 11:33:49,1,mega
5413,0,0,1,0,0,0,1,0,0,0,1,1,0,2025-08-07 11:33:49,1,mega
5414,0,0,1,0,0,0,1,1,0,0,1,0,0,2025-08-07 11:33:49,1,mega
5415,0,0,1,0,0,0,1,0,0,0,1,1,0,2025-08-07 11:33:49,1,mega
5416,0,0,1,1,0,0,1,0,0,0,0,1,0,2025-08-07 11:33:49,1,mega
5417,0,0,1,1,0,0,1,0,0,0,0,0,0,2025-08-07 11:33:50,1,mega
5418,0,0,1,1,0,0,1,0,0,0,0,1,0,2025-08-07 11:33:50,1,mega
5419,0,0,1,1,0,0,1,0,0,0,1,0,0,2025-08-07 11:33:51,1,mega
5420,0,0,1,0,0,0,1,0,0,0,1,0,0,2025-08-07 11:33:52,1,mega
5421,0,0,1,1,0,0,1,0,0,0,0,0,0,2025-08-07 11:33:52,1,mega
5422,0,0,1,0,0,0,1,0,0,0,1,0,0,2025-08-07 11:33:53,1,mega
5423,0,0,1,0,0,0,1,1,0,0,1,0,0,2025-08-07 11:33:53,1,mega
5424,0,0,1,1,0,0,1,1,0,0,0,0,0,2025-08-07 11:33:53,1,mega
5425,0,0,1,1,0,0,1,0,0,0,1,0,0,2025-08-07 11:33:54,1,mega
5426,0,0,1,1,0,0,1,0,0,0,0,0,0,2025-08-07 11:33:54,1,mega
5427,0,0,1,0,0,0,1,0,0,0,0,0,1,2025-08-07 11:33:54,1,mega
5428,0,0,1,0,0,1,1,0,0,0,0,0,0,2025-08-07 11:33:55,1,mega
5429,0,0,1,0,0,0,1,0,0,0,1,0,1,2025-08-07 11:33:55,1,mega
5430,0,0,1,1,0,0,1,0,0,0,0,0,0,2025-08-07 11:33:56,1,mega
5431,0,0,1,1,0,0,1,0,0,0,1,0,0,2025-08-07 11:33:56,1,mega
5432,0,0,1,1,0,0,1,0,0,0,0,0,0,2025-08-07 11:33:56,1,mega
5433,0,0,1,0,0,0,1,0,0,0,1,0,0,2025-08-07 11:33:57,1,mega
5434,0,0,1,1,0,0,1,0,0,0,0,0,0,2025-08-07 11:33:57,1,mega
5435,0,0,1,0,0,0,1,0,0,0,1,0,0,2025-08-07 11:33:58,1,mega
5436,0,0,1,1,0,0,1,0,0,0,0,0,0,2025-08-07 11:33:58,1,mega
5437,0,0,1,1,0,0,1,0,0,0,1,0,0,2025-08-07 11:33:59,1,mega
5438,0,0,1,1,0,0,1,0,0,0,0,0,0,2025-08-07 11:33:59,1,mega
5439,0,0,1,1,0,0,1,0,1,0,0,0,0,2025-08-07 11:34:00,1,mega
5440,0,0,1,1,0,0,1,0,0,0,0,0,0,2025-08-07 11:34:00,1,mega
5441,0,0,1,0,0,1,1,0,0,0,0,0,0,2025-08-07 11:34:00,1,mega
5442,0,0,1,0,0,0,1,0,0,1,0,0,0,2025-08-07 11:34:00,1,mega
5443,0,0,1,1,0,0,1,0,0,0,0,1,0,2025-08-07 11:34:01,1,mega
5444,0,0,1,1,0,0,1,0,1,0,0,0,0,2025-08-07 11:34:02,1,mega
5445,0,0,1,1,0,0,1,0,0,0,0,0,0,2025-08-07 11:34:02,1,mega
5446,0,0,1,0,0,0,1,0,0,0,1,0,0,2025-08-07 11:34:02,1,mega
5447,0,0,1,0,0,0,1,0,1,0,1,0,0,2025-08-07 11:34:02,1,mega
5448,1,0,1,0,0,0,1,0,0,0,0,0,0,2025-08-07 11:34:02,1,mega
5449,1,0,1,0,0,0,1,0,0,0,0,1,0,2025-08-07 11:34:03,1,mega
5450,1,0,1,0,0,0,1,0,0,0,0,0,0,2025-08-07 11:34:03,1,mega
5451,0,0,1,0,0,0,1,1,1,0,0,0,0,2025-08-07 11:34:03,1,mega
5452,0,0,1,0,1,0,1,0,1,0,0,0,0,2025-08-07 11:34:04,1,mega
5453,0,0,1,0,0,0,1,1,1,0,0,0,0,2025-08-07 11:34:04,1,mega
5454,0,0,1,0,1,0,1,0,1,0,0,0,0,2025-08-07 11:34:04,1,mega
5455,0,0,1,0,1,0,1,0,0,0,0,1,0,2025-08-07 11:34:04,1,mega
5456,0,0,1,0,1,0,1,0,0,0,0,0,0,2025-08-07 11:34:04,1,mega
5457,0,0,1,0,0,0,1,0,0,0,0,1,0,2025-08-07 11:34:06,1,mega
5458,0,0,1,0,0,0,1,0,1,0,0,1,0,2025-08-07 11:34:06,1,mega
5459,0,0,1,0,1,0,1,0,0,0,0,0,0,2025-08-07 11:34:06,1,mega
5460,0,0,1,0,0,0,1,0,0,0,0,1,0,2025-08-07 11:34:06,1,mega
5461,0,1,1,0,0,0,1,0,0,0,0,0,0,2025-08-07 11:34:06,1,mega
5462,0,1,1,0,0,0,1,0,1,0,0,0,0,2025-08-07 11:34:06,1,mega
5463,0,1,1,0,0,0,1,0,0,0,0,0,0,2025-08-07 11:34:07,1,mega
5464,0,1,1,0,0,0,1,0,1,0,0,0,0,2025-08-07 11:34:07,1,mega
5465,0,1,1,0,0,0,1,0,0,0,0,0,0,2025-08-07 11:34:07,1,mega
5466,0,1,1,0,0,0,1,0,1,0,0,0,0,2025-08-07 11:34:07,1,mega
5467,0,0,1,0,0,0,1,0,1,0,0,0,0,2025-08-07 11:34:08,1,mega
5468,0,0,1,0,0,0,1,0,1,0,0,1,1,2025-08-07 11:34:08,1,mega
5469,0,0,1,0,0,0,1,0,1,0,0,1,0,2025-08-07 11:34:08,1,mega
5470,0,0,1,0,0,0,1,0,1,0,0,0,0,2025-08-07 11:34:08,1,mega
5471,0,0,1,0,0,0,1,0,1,0,0,1,0,2025-08-07 11:34:08,1,mega
5472,0,0,1,0,0,0,1,0,1,0,0,0,0,2025-08-07 11:34:08,1,mega
5473,0,0,1,0,0,1,1,0,0,0,0,0,0,2025-08-07 11:34:08,1,mega
5474,0,0,1,0,0,1,1,0,1,0,0,0,0,2025-08-07 11:34:09,1,mega
5475,0,0,1,0,0,0,1,0,0,0,0,0,1,2025-08-07 11:34:09,1,mega
5476,0,0,1,0,0,0,1,0,1,0,0,0,1,2025-08-07 11:34:09,1,mega
5477,0,0,1,0,0,0,1,0,0,0,0,0,1,2025-08-07 11:34:10,1,mega
5478,0,0,1,0,0,0,1,0,1,0,0,0,1,2025-08-07 11:34:11,1,mega
5479,0,0,1,0,0,0,1,0,0,0,0,0,1,2025-08-07 11:34:11,1,mega
5480,0,0,1,0,0,0,1,0,1,0,0,0,1,2025-08-07 11:34:11,1,mega
5481,0,0,1,0,0,1,1,0,1,0,0,0,0,2025-08-07 11:34:11,1,mega
5482,0,0,1,0,0,0,1,0,0,0,0,0,1,2025-08-07 11:34:11,1,mega
5483,0,0,1,1,0,0,1,0,1,0,0,0,0,2025-08-07 11:34:12,1,mega
5484,0,0,1,1,0,0,1,1,1,0,0,0,0,2025-08-07 11:34:12,1,mega
5485,0,0,1,1,0,0,1,1,0,0,0,0,0,2025-08-07 11:34:12,1,mega
5486,0,0,1,1,0,0,1,0,1,0,0,0,0,2025-08-07 11:34:12,1,mega
5487,0,0,1,1,0,0,1,0,0,0,0,0,0,2025-08-07 11:34:12,1,mega
5488,0,0,1,1,0,0,1,1,1,0,0,0,0,2025-08-07 11:34:12,1,mega
5489,0,0,1,1,0,0,1,1,0,0,0,0,0,2025-08-07 11:34:12,1,mega
5490,0,0,1,0,0,0,1,1,1,0,0,0,1,2025-08-07 11:34:13,1,mega
5491,0,0,1,0,0,0,1,1,0,0,0,0,1,2025-08-07 11:34:13,1,mega
5492,0,0,1,1,0,0,1,1,0,0,0,0,0,2025-08-07 11:34:13,1,mega
5493,0,0,1,1,0,0,1,1,1,0,0,0,0,2025-08-07 11:34:13,1,mega
5494,0,0,1,1,0,0,1,1,0,0,0,0,0,2025-08-07 11:34:14,1,mega
5495,0,0,1,0,0,0,1,1,1,0,0,0,1,2025-08-07 11:34:14,1,mega
5496,0,0,1,0,0,0,1,1,0,0,0,0,1,2025-08-07 11:34:14,1,mega
5497,0,0,1,0,0,0,1,1,1,0,0,0,1,2025-08-07 11:34:14,1,mega
5498,0,0,1,1,0,0,1,1,1,0,0,0,0,2025-08-07 11:34:14,1,mega
5499,0,0,1,1,0,0,1,1,0,0,0,0,0,2025-08-07 11:34:15,1,mega
5500,0,0,1,1,0,0,1,0,0,0,0,0,0,2025-08-07 11:34:15,1,mega
5501,0,0,1,1,0,0,1,1,0,0,0,0,0,2025-08-07 11:34:15,1,mega
5502,0,0,1,0,0,0,1,1,0,0,1,0,1,2025-08-07 11:34:15,1,mega
5503,0,0,1,0,0,0,1,1,1,0,1,0,1,2025-08-07 11:34:15,1,mega
5504,0,0,1,0,0,0,1,1,0,0,1,0,1,2025-08-07 11:34:15,1,mega
5505,0,0,1,0,0,0,1,1,0,0,1,1,1,2025-08-07 11:34:16,1,mega
5506,0,0,1,0,0,0,1,1,0,0,1,0,1,2025-08-07 11:34:16,1,mega
5507,0,0,1,0,0,0,1,1,0,0,1,1,1,2025-08-07 11:34:16,1,mega
5508,0,0,1,0,0,0,1,1,0,0,1,0,1,2025-08-07 11:34:16,1,mega
5509,0,0,1,0,0,0,1,0,0,0,1,0,1,2025-08-07 11:34:16,1,mega
5510,0,0,1,0,0,0,1,0,1,0,1,0,1,2025-08-07 11:34:17,1,mega
5511,0,0,1,0,0,0,1,0,0,0,1,0,1,2025-08-07 11:34:17,1,mega
5512,0,0,1,0,0,0,1,0,1,0,1,0,1,2025-08-07 11:34:17,1,mega
5513,0,0,1,0,0,0,1,0,0,0,1,0,1,2025-08-07 11:34:18,1,mega
5514,0,0,1,0,0,0,1,0,1,0,1,0,1,2025-08-07 11:34:18,1,mega
5515,0,0,1,0,0,0,1,0,0,0,1,0,1,2025-08-07 11:34:18,1,mega
